,image_doc_id,user_doc_id,amount_dist,vendor_name_dist,vendor_address_dist,date_dist,amount_img,amount_user,date_img,date_user,vendor_address_img,vendor_address_user,vendor_name_img,vendor_name_user,sum
541,00d0394257241,00d0989196649,,18.480491638183594,12.866844177246094,9.019177436828613,,2.12,12/03/2018,2018-2-1,"109, SS21/1A, DAMANSARA UTAMA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BISTRO & CAFE,SYARIKAT PERNIAGAAN GIN KEE,
542,00d0416161702,00d0989196649,,,12.360411643981934,11.341699600219727,,2.12,12/28/2017,2018-2-1,NO.2-1-1 JALAN “FITA PRIMA Q U 13/0 SETI Al AM 40170 SHAWL ALAM,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
543,00d0471591245,00d0989196649,,,10.783634185791016,11.311490058898926,,2.12,19/04/18,2018-2-1,"JIN SENG 379, JALAN PERMAS SATU, BANDAR BARU PERMAS JAYA 81/50 PLENTONG, JOHOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
544,00d0495694280,00d0989196649,,,12.02495288848877,11.736044883728027,,2.12,24/07/2017,2018-2-1,"NO. 31G8&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
545,00d0307768744,00d0989196649,,,12.004751205444336,11.23315143585205,,2.12,04-18,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
546,00d0715617779(1),00d0989196649,,,,9.40289306640625,,2.12,27/06/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
547,00d0123031653,00d0989196649,,19.102975845336914,,11.286023139953613,,2.12,10/02/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& BEST RESTAURANT,SYARIKAT PERNIAGAAN GIN KEE,
548,00d0453226524,00d0989196649,,,10.940427780151367,11.78354549407959,,2.12,14fMay/2017,2018-2-1,"No.49, Jalan Dinar G U3/3, Subang Perdana, 40150 Shah Alam, Selangor D.E.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
549,00d0654270874,00d0989196649,,,10.972162246704102,14.793048858642578,,2.12,06/07/16,2018-2-1,No.128G J JUN SS3 21/35 DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
550,00d0654270874,00d0989196649,,,10.972162246704102,14.793048858642578,,2.12,06/07/16,2018-2-1,No.128G J JUN SS3 21/35 DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
551,00d0702501060,00d0989196649,,,,11.43793773651123,,2.12,30/05/18,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
552,00d0678037496(1),00d0989196649,,11.516642570495605,12.658369064331055,13.322428703308105,,2.12,20/10/2016,2018-2-1,"Lot NO : 20, Level UG1, Publika Solaris Dutamas. No 1, Jalan Dutamas, 50480 KL","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",EDEN IMPRESSION SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
553,00d0550391706,00d0989196649,,17.30815887451172,10.818901062011719,11.075681686401367,,2.12,13-05-18,2018-2-1,"LOT P.T. 281, JALAN ANGSA, SAMAN BERKELEY 41150 KLANG, SELANGOR 1237-THN INDAH PERDANA,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED KART $/B,SYARIKAT PERNIAGAAN GIN KEE,
554,00d0472913563,00d0989196649,,,10.413071632385254,9.136448860168457,,2.12,07/05/2018,2018-2-1,"194-W JALAN PERMAS UTARA 1, PERMAS JAYA 81750 MASAI JOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
555,00d0588374381,00d0989196649,,15.96875286102295,9.824954986572266,10.432955741882324,,2.12,9/2/2017,2018-2-1,"LUI 1504, BATU 8 1/2, JALAN KLANG LAMA, 46000 PETALING JAYA, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SOON FATT S/,SYARIKAT PERNIAGAAN GIN KEE,
556,00d0979473699,00d0989196649,,,,11.665087699890137,,2.12,28/08/18,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
557,00d0979473699,00d0989196649,,,,12.0513277053833,,2.12,26/05/18,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
558,00d0290184065,00d0989196649,,14.56857681274414,,11.267001152038574,,2.12,04/12/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
559,00d0343958098,00d0989196649,,15.265685081481934,11.03628921508789,9.327092170715332,,2.12,09/06/2018,2018-2-1,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya 81750 Johor Bahru, Johor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MOONLIGHT CAKE HOUSE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
560,00d0343958098,00d0989196649,,15.265685081481934,11.03628921508789,9.327092170715332,,2.12,09/06/2018,2018-2-1,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya 81750 Johor Bahru, Johor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MOONLIGHT CAKE HOUSE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
561,00d0757881141,00d0989196649,,,13.605774879455566,10.805563926696777,,2.12,18/03/18,2018-2-1,LOT 2685 JLN GENTING KLANG 53300 KL,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
562,00d0694169739,00d0989196649,,,11.434388160705566,9.03682804107666,,2.12,11/05/2018,2018-2-1,LOT 211082111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750 JOHOR BAHRU JOHOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
563,00d0537233731,00d0989196649,,,11.528685569763184,8.801246643066406,,2.12,13/06/2018,2018-2-1,"NO. 3&5, JALAN PERMAS 41, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
564,00d0849221655,00d0989196649,,15.06983757019043,12.281485557556152,13.881616592407227,,2.12,02-03-13,2018-2-1,"LOT 1851-A & 1351-B, JALAN KPB 6, KAWASAN PERTNJUSTRIAN BALAKONG, 43400 SERL K:MBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",OLD. ¢. (M) SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
565,00d0678943517,00d0989196649,,15.323187828063965,11.875288009643555,8.932551383972168,,2.12,29/03/2018,2018-2-1,"UNIT L1-044B, VIVACITY MEGAMALL, JALAN WAN ALHI 93350 KUCHING, SARAWAK 45T","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",CITY (TONYMOLY SHOP,SYARIKAT PERNIAGAAN GIN KEE,
566,00d0648982621,00d0989196649,,,10.062580108642578,8.56775188446045,,2.12,19/62/2018,2018-2-1,"SRD FLR, AEON TAMAN MALURT SC JUN JEJAKA, TAMAN MALURI CHERAS, 56100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
567,00d0841330621,00d0989196649,,10.282964706420898,11.26571273803711,8.906013488769531,,2.12,06/02/2018,2018-2-1,"NO.17, 18 & 41, JALAN BESAR, 39100 BRINCHANG, CAMERON HIGHLANDS, PAHANG","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SINNATHAMBY HOLDINGS SDN. BHD.,SYARIKAT PERNIAGAAN GIN KEE,
568,00d0202365816,00d0989196649,,,11.68759536743164,14.245414733886719,,2.12,RC11~-23-42,2018-2-1,"LOT (351-A & 1851-B, JALAN KPB 6, KAWNSAN PERINDUSTRION BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
569,00d0202365816,00d0989196649,,,11.68759536743164,15.387015342712402,,2.12,15,2018-2-1,"LOT (351-A & 1851-B, JALAN KPB 6, KAWNSAN PERINDUSTRION BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
570,00d0864219792,00d0989196649,,12.934905052185059,13.179006576538086,11.468535423278809,,2.12,30/04/2017,2018-2-1,12 JALAN PENGACARA U1/48 TEMASYA TNOUSTRIAL PARK 49150 SHAH ALAM SELANGOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MALAYSIA SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
571,00d0864219792,00d0989196649,,12.934905052185059,13.179006576538086,11.468535423278809,,2.12,30/04/2017,2018-2-1,12 JALAN PENGACARA U1/48 TEMASYA TNOUSTRIAL PARK 49150 SHAH ALAM SELANGOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MALAYSIA SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
572,00d0920231897,00d0989196649,,14.56857681274414,,11.835808753967285,,2.12,19/07/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
573,00d0471112949,00d0989196649,,14.170440673828125,11.54374885559082,11.097516059875488,,2.12,02/06/18,2018-2-1,"No, 8¢&91, Jalan Utarna, Taman Mutia Rini, 81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",FRESH MART SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
574,00d0202261292,00d0989196649,,,10.595512390136719,12.935517311096191,,2.12,10 OCT 2017,2018-2-1,No 2-1 Jalan 3/137B Batu 5 Jalan Kelang Lama 58000 Kuala Lumpur,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
575,00d0487139957,00d0989196649,,,10.416034698486328,8.384244918823242,,2.12,11-08-2018,2018-2-1,"No 3, Jalan Temenggung 27/9, Bandar Mahkota Cheras, 43200 Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
576,00d0560446704(1),00d0989196649,,19.102975845336914,11.580611228942871,11.642621040344238,,2.12,22/04/2017,2018-2-1,"001800839168 NO.12, JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& BEST RESTAURANT,SYARIKAT PERNIAGAAN GIN KEE,
577,00d0770792669,00d0989196649,,,11.383670806884766,11.656530380249023,,2.12,03/49/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40.400 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
578,00d0770792669,00d0989196649,,,14.058513641357422,11.656530380249023,,2.12,03/49/2017,2018-2-1,"NO. 4 & ©, JALAN SS 15/4B, 47506 SUBANG JAYA, 1) ANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
579,00d0627668053,00d0989196649,,,9.682358741760254,9.189414024353027,,2.12,18/04/2018,2018-2-1,"SRD FLR, AEQN TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 59100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
580,00d0768446621,00d0989196649,,,18.379884719848633,11.229024887084961,,2.12,06/02/18,2018-2-1,BOOK CO. (M) SDN BAD Co.,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
581,00d0768446621,00d0989196649,,,9.909945487976074,11.229024887084961,,2.12,06/02/18,2018-2-1,"No 8, Jalan 7/(18B, Yesa Tan Rasch 56000 Kuale Lumpur, Malaysia KSL CITY Tel & O1T-7765076 /","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
582,00d0768446621,00d0989196649,,,18.379884719848633,14.795931816101074,,2.12,14. 65,2018-2-1,BOOK CO. (M) SDN BAD Co.,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
583,00d0768446621,00d0989196649,,,9.909945487976074,14.795931816101074,,2.12,14. 65,2018-2-1,"No 8, Jalan 7/(18B, Yesa Tan Rasch 56000 Kuale Lumpur, Malaysia KSL CITY Tel & O1T-7765076 /","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
584,00d0405749415,00d0989196649,,,11.310284614562988,9.224056243896484,,2.12,16/06/2018,2018-2-1,"NO,6, 8, 10& 12 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU, JOHOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
585,00d0751097262,00d0989196649,,17.483909606933594,8.742112159729004,8.433330535888672,,2.12,19-05-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
586,00d0751097262,00d0989196649,,17.483909606933594,8.742112159729004,8.433330535888672,,2.12,19-05-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
587,00d0831212127,00d0989196649,,15.566646575927734,10.166450500488281,8.535080909729004,,2.12,23/01/2018,2018-2-1,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI SELANGOR DARUL EHSAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HENG STATIONERY & BOOKS,SYARIKAT PERNIAGAAN GIN KEE,
588,00d0582681704,00d0989196649,,,10.318065643310547,8.919386863708496,,2.12,08/01/2018,2018-2-1,"LOT 37634, JALAN 4/37A, TAMAN BUKIT MALURI, 52100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
589,00d0956164753,00d0989196649,,,12.032148361206055,8.291975975036621,,2.12,2018-03-23,2018-2-1,"Lot 50, Floor T2,Sky Avenue Genting Highlands Pahang, 69000 Pahang Nataysia Guest","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
590,00d0999799045,00d0989196649,,,12.56399154663086,12.072248458862305,,2.12,26/11/2017,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
591,00d0627737900,00d0989196649,,,11.261073112487793,11.564253807067871,,2.12,29/10/2017,2018-2-1,"E-8, JALAN SSi5/4ii, 47500 SUBANG JAYA, “SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
592,00d0396141876,00d0989196649,,,11.014982223510742,9.291449546813965,,2.12,10/03/2018,2018-2-1,"No: G3, Bik G, Jin PUU 1A/3, Ara Damansara, 47301 Petaling Jaya, Selangor Darul Ehsan.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
593,00d0177909385,00d0989196649,,15.566646575927734,10.166450500488281,8.997617721557617,,2.12,15/01/2018,2018-2-1,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI SELANGOR DARUL EHSAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HENG STATIONERY & BOOKS,SYARIKAT PERNIAGAAN GIN KEE,
594,00d0432757654,00d0989196649,,,,8.980213165283203,,2.12,13/04/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
595,00d0243521534,00d0989196649,,12.625842094421387,10.073657989501953,8.85240650177002,,2.12,19/03/2018,2018-2-1,"NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8 TAMAN REKO SENTRAL, 43000 KAJANG SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",RESTORAN IBRAHIM MAJU,SYARIKAT PERNIAGAAN GIN KEE,
596,00d0745818528,00d0989196649,,,12.56399154663086,10.965218544006348,,2.12,02/12/2017,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
597,00d0477960526,00d0989196649,,13.821599006652832,17.20768165588379,10.267230987548828,,2.12,29-01-18,2018-2-1,L4-17,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",FURNISHING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
598,00d0477960526,00d0989196649,,13.821599006652832,10.720877647399902,10.267230987548828,,2.12,29-01-18,2018-2-1,"Level 4, UP2-01, Melawati Mall, 355, Jalan Bandar Melawati Pusat Bandar Melawati, 53100 Kuala Lumpur.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",FURNISHING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
599,00d0448828100,00d0989196649,,,11.044177055358887,8.739643096923828,,2.12,16/03/2018,2018-2-1,NO.69 JALAN PERMAS 9/6 BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
600,00d0388919382,00d0989196649,,14.632166862487793,,11.9555082321167,,2.12,20/10/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM /",SYARIKAT PERNIAGAAN GIN KEE,
601,00d0502129574,00d0989196649,,,10.372865676879883,8.680018424987793,,2.12,22/04/2018,2018-2-1,"3RD FLR, AEON TAMAN MALURT SC JLN JEJAKA, TAMAN MALURT CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
602,00d0675832982,00d0989196649,,17.906673431396484,9.649786949157715,12.511951446533203,,2.12,ann32018,2018-2-1,"19, JALAN KANCIL, OFF JALAN PUDLL, 59700 KUALA LUMPUR MALAYSIA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GL HANDICRAFT & TAILORING,SYARIKAT PERNIAGAAN GIN KEE,
603,00d0695919511,00d0989196649,,,10.956762313842773,10.87688159942627,,2.12,03/06/18,2018-2-1,"No; MAO0S7302-M Lot 2407, Jalan Dua 52100 Kepong Baru, KL","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
604,00d0831446713,00d0989196649,,,10.792647361755371,11.862323760986328,,2.12,26/06/18,2018-2-1,"LOT PT 1138 ,PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
605,00d0377951457,00d0989196649,,,,8.5905179977417,,2.12,26-03-2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
606,00d0886341707,00d0989196649,,,12.762171745300293,12.975235939025879,,2.12,0018,2018-2-1,"Lot $25, AEON Tebrau City Jusco No 1, Jin Desa Tebrau, Tmn Desa Tebrau, 81100 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
607,00d0886341707,00d0989196649,,,12.762171745300293,9.731800079345703,,2.12,26/05/2018,2018-2-1,"Lot $25, AEON Tebrau City Jusco No 1, Jin Desa Tebrau, Tmn Desa Tebrau, 81100 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
608,00d0354593861,00d0989196649,,12.2503023147583,12.402956008911133,8.978120803833008,,2.12,11/06/2018,2018-2-1,"NO.56 , JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Cc W KHOO HARDWARE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
609,00d0354593861,00d0989196649,,12.2503023147583,12.402956008911133,8.978120803833008,,2.12,11/06/2018,2018-2-1,"NO.56 , JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Cc W KHOO HARDWARE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
610,00d0891802782,00d0989196649,,,,9.615653038024902,,2.12,12- M- 2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
611,00d0942116852,00d0989196649,,,11.202176094055176,12.743769645690918,,2.12,14-01-2016,2018-2-1,LOT 34817 JALAN BATU ANBAR TAMAN KOK LAK 1200 KUALA LUMPURs,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
612,00d0950629356,00d0989196649,,13.128868103027344,11.569302558898926,11.254058837890625,,2.12,12/05/18,2018-2-1,"No, 89&91, Jalan Utama, Taman Mutia Rini, 81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",FRESH MART SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
613,00d0950629356,00d0989196649,,13.128868103027344,11.569302558898926,11.254058837890625,,2.12,12/05/18,2018-2-1,"No, 89&91, Jalan Utama, Taman Mutia Rini, 81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",FRESH MART SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
614,00d0778866561,00d0989196649,,14.56857681274414,,12.007072448730469,,2.12,18/11/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
615,00d0686078737,00d0989196649,,,13.949178695678711,8.302836418151855,,2.12,24-03-2018,2018-2-1,"Lot 1626, Mukim Kampung Laut Tumpat 16200 Palekbang, Kelantan","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
616,00d0928366034,00d0989196649,,,11.855810165405273,13.323626518249512,,2.12,2016/05/01,2018-2-1,"GK101,GND FLR,ONE UTAMA SHOPPING CENTRE NO.1,LEBUH BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
617,00d0871332887,00d0989196649,,,10.949790954589844,11.964594841003418,,2.12,17/03/2078,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
618,00d0178827407,00d0989196649,,,9.545906066894531,8.556578636169434,,2.12,31-03-2018,2018-2-1,"NO: 1~1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
619,00d0555910882,00d0989196649,,,10.195079803466797,9.215039253234863,,2.12,28/02/2018,2018-2-1,"NO 1&3, Jalan Wangsa Delima 12, Wangsa Link, Wangsa Maju, 53300 Kuala Lumpur","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
620,00d0898762404,00d0989196649,,,10.949790954589844,12.118080139160156,,2.12,23/05/2078,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
621,00d0281320276,00d0989196649,,14.455927848815918,11.090676307678223,11.840795516967773,,2.12,20/11/2017,2018-2-1,"No: 28, JALAN ASTANA I” BANDAR BOT cue 41 SELANGOR D.E, AAO Nos","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",LIGHTROOM GALLERY SDN,SYARIKAT PERNIAGAAN GIN KEE,
